,Nivell absolut (msnm),Percentatge volum embassat (%),Volum embassat (hm3),PPT
2020-06-25,157.8,95.8,58.56,0.0
2020-06-26,157.78,95.7,58.47,0.0
2020-06-27,157.73,95.4,58.31,0.0
2020-06-28,157.68,95.2,58.14,0.0
2020-06-29,157.63,94.8,57.94,0.0
2020-06-30,157.57,94.5,57.74,0.0
2020-07-01,157.5,94.1,57.49,0.0
2020-07-02,157.44,93.7,57.27,38.1
2020-07-03,157.39,93.4,57.1,2.1
2020-07-04,157.32,93.0,56.85,0.0
2020-07-05,157.26,92.7,56.64,0.0
2020-07-06,157.19,92.3,56.38,0.0
2020-07-07,157.1,91.8,56.08,0.0
2020-07-08,157.02,91.3,55.8,0.0
2020-07-09,156.93,90.8,55.5,0.0
2020-07-10,156.85,90.3,55.2,0.0
2020-07-11,156.76,89.9,54.91,0.0
2020-07-12,156.69,89.5,54.66,5.5
2020-07-13,156.62,89.0,54.41,10.0
2020-07-14,156.55,88.6,54.16,0.0
2020-07-15,156.45,88.1,53.84,0.0
2020-07-16,156.36,87.6,53.54,0.0
2020-07-17,156.28,87.1,53.24,0.0
2020-07-18,156.2,86.7,52.97,0.0
2020-07-19,156.12,86.3,52.71,0.0
2020-07-20,156.03,85.8,52.41,0.0
2020-07-21,155.94,85.2,52.08,0.0
2020-07-22,155.83,84.7,51.73,0.0
2020-07-23,155.73,84.1,51.4,2.1
2020-07-24,155.64,83.6,51.1,0.0
2020-07-25,155.54,83.1,50.77,0.0
2020-07-26,155.44,82.5,50.43,0.0
2020-07-27,155.34,82.0,50.09,0.0
2020-07-28,155.23,81.4,49.75,0.0
2020-07-29,155.14,80.9,49.43,0.0
2020-07-30,155.04,80.4,49.11,0.0
2020-07-31,154.94,79.9,48.8,0.0
2020-08-01,154.85,79.4,48.49,2.3
2020-08-02,154.75,78.8,48.18,0.0
2020-08-03,154.64,78.3,47.82,0.0
2020-08-04,154.53,77.7,47.48,0.0
2020-08-05,154.43,77.2,47.15,0.0
2020-08-06,154.32,76.6,46.82,0.0
2020-08-07,154.22,76.1,46.48,0.0
2020-08-08,154.11,75.5,46.16,0.0
2020-08-09,154.02,75.1,45.86,0.0
2020-08-10,153.92,74.6,45.55,0.0
2020-08-11,153.81,74.0,45.22,0.0
2020-08-12,153.7,73.5,44.9,1.9
2020-08-13,153.6,73.0,44.59,0.9
2020-08-14,153.51,72.5,44.31,22.9
2020-08-15,153.43,72.1,44.07,0.1
2020-08-16,153.34,71.7,43.81,0.1
2020-08-17,153.24,71.2,43.52,0.0
2020-08-18,153.14,70.7,43.22,0.0
2020-08-19,153.05,70.3,42.95,0.0
2020-08-20,152.97,69.9,42.7,0.0
2020-08-21,152.88,69.5,42.44,0.0
2020-08-22,152.79,69.1,42.19,0.0
2020-08-23,152.71,68.7,41.96,0.0
2020-08-24,152.63,68.3,41.74,0.0
2020-08-25,152.56,68.0,41.53,0.0
2020-08-26,152.47,67.6,41.29,0.0
2020-08-27,152.3,66.8,40.82,0.0
2020-08-28,152.33,66.9,40.9,30.7
2020-08-29,152.32,66.9,40.86,14.7
2020-08-30,152.32,66.9,40.86,0.7
2020-08-31,152.29,66.8,40.79,0.0
2020-09-01,152.27,66.7,40.73,0.0
2020-09-02,152.24,66.5,40.64,0.0
2020-09-03,152.22,66.4,40.58,0.0
2020-09-04,152.19,66.3,40.51,0.0
2020-09-05,152.17,66.2,40.45,0.0
2020-09-06,152.15,66.1,40.4,10.5
2020-09-07,152.13,66.0,40.33,0.1
2020-09-08,152.08,65.8,40.2,7.5
2020-09-09,152.05,65.7,40.13,12.0
2020-09-10,152.03,65.6,40.07,0.0
2020-09-11,152.01,65.5,40.01,0.0
2020-09-12,151.99,65.4,39.96,0.0
2020-09-13,151.99,65.4,39.95,0.0
2020-09-14,151.98,65.3,39.92,0.0
2020-09-15,151.96,65.2,39.86,0.0
2020-09-16,151.95,65.2,39.84,0.0
2020-09-17,151.94,65.1,39.8,0.0
2020-09-18,151.92,65.1,39.76,1.1
2020-09-19,151.91,65.0,39.74,11.9
2020-09-20,151.91,65.0,39.73,3.0
2020-09-21,151.91,65.0,39.74,22.5
2020-09-22,151.94,65.2,39.82,72.9
2020-09-23,152.0,65.4,39.97,0.0
2020-09-24,152.01,65.5,40.0,0.0
2020-09-25,152.01,65.5,40.01,6.1
2020-09-26,152.01,65.5,40.0,9.1
2020-09-27,152.02,65.5,40.02,0.1
2020-09-28,152.01,65.5,40.0,0.1
2020-09-29,152.01,65.5,40.0,0.1
2020-09-30,152.0,65.4,39.98,0.0
2020-10-01,152.0,65.4,39.97,0.0
2020-10-02,152.01,65.5,40.0,20.7
2020-10-03,152.03,65.6,40.06,0.1
2020-10-04,152.04,65.6,40.07,2.5
2020-10-05,152.05,65.6,40.1,0.1
2020-10-06,152.05,65.7,40.12,0.0
2020-10-07,152.06,65.7,40.14,0.0
2020-10-08,152.06,65.7,40.14,0.1
2020-10-09,152.05,65.7,40.12,0.2
2020-10-10,152.05,65.7,40.12,9.4
2020-10-11,152.06,65.7,40.14,0.0
2020-10-12,152.06,65.7,40.14,0.0
2020-10-13,152.07,65.8,40.18,14.4
2020-10-14,152.1,65.9,40.25,11.1
2020-10-15,152.14,66.1,40.37,0.0
2020-10-16,152.18,66.2,40.47,0.0
2020-10-17,152.2,66.3,40.52,0.1
2020-10-18,152.21,66.4,40.55,0.0
2020-10-19,152.22,66.4,40.58,0.0
2020-10-20,152.23,66.5,40.61,0.0
2020-10-21,152.24,66.5,40.63,0.0
2020-10-22,152.24,66.5,40.64,0.5
2020-10-23,152.25,66.5,40.66,0.0
2020-10-24,152.25,66.6,40.67,0.1
2020-10-25,152.25,66.6,40.67,0.0
2020-10-26,152.21,66.4,40.57,4.2
2020-10-27,152.18,66.2,40.47,0.0
2020-10-28,152.18,66.2,40.47,0.0
2020-10-29,152.18,66.2,40.47,0.0
2020-10-30,152.18,66.2,40.47,0.0
2020-10-31,152.18,66.2,40.47,0.0
2020-11-01,152.18,66.2,40.47,0.1
2020-11-02,152.18,66.2,40.47,0.0
2020-11-03,152.19,66.3,40.49,0.1
2020-11-04,152.18,66.2,40.48,0.1
2020-11-05,152.18,66.2,40.47,0.0
2020-11-06,152.18,66.2,40.47,1.6
2020-11-07,152.19,66.3,40.5,11.0
2020-11-08,152.21,66.4,40.54,0.0
2020-11-09,152.22,66.4,40.58,0.2
2020-11-10,152.23,66.5,40.61,0.0
2020-11-11,152.23,66.4,40.6,0.0
2020-11-12,152.21,66.4,40.56,0.1
2020-11-13,152.21,66.4,40.56,0.0
2020-11-14,152.22,66.4,40.57,0.0
2020-11-15,152.22,66.4,40.58,0.0
2020-11-16,152.21,66.4,40.57,0.0
2020-11-17,152.21,66.4,40.56,0.0
2020-11-18,152.21,66.4,40.56,0.0
2020-11-19,152.21,66.4,40.57,0.1
2020-11-20,152.21,66.4,40.55,0.0
2020-11-21,152.2,66.3,40.54,0.0
2020-11-22,152.2,66.3,40.53,0.0
2020-11-23,152.2,66.3,40.53,0.1
2020-11-24,152.2,66.3,40.53,0.2
2020-11-25,152.2,66.3,40.53,2.1
2020-11-26,152.22,66.4,40.59,54.7
2020-11-27,152.37,67.1,40.99,17.4
2020-11-28,152.8,69.1,42.23,47.0
2020-11-29,153.64,73.1,44.69,0.0
2020-11-30,153.94,74.7,45.62,0.1
2020-12-01,154.07,75.3,46.03,0.1
2020-12-02,154.14,75.7,46.26,0.0
2020-12-03,154.19,76.0,46.42,0.0
2020-12-04,154.24,76.2,46.55,1.3
2020-12-05,154.27,76.4,46.66,0.0
2020-12-06,154.3,76.5,46.75,0.0
2020-12-07,154.32,76.6,46.82,0.6
2020-12-08,154.35,76.7,46.89,0.0
2020-12-09,154.36,76.8,46.94,0.0
2020-12-10,154.38,76.9,46.99,0.2
2020-12-11,154.4,77.0,47.05,3.2
2020-12-12,154.41,77.1,47.11,4.5
2020-12-13,154.43,77.2,47.14,0.0
2020-12-14,154.44,77.2,47.18,0.1
2020-12-15,154.45,77.3,47.22,0.0
2020-12-16,154.46,77.4,47.26,0.0
2020-12-17,154.47,77.4,47.3,3.9
2020-12-18,154.49,77.5,47.35,7.6
2020-12-19,154.5,77.6,47.4,0.0
2020-12-20,154.51,77.6,47.42,0.4
2020-12-21,154.52,77.6,47.44,0.0
2020-12-22,154.53,77.7,47.47,0.0
2020-12-23,154.54,77.7,47.49,0.1
2020-12-24,154.54,77.8,47.51,0.0
2020-12-25,154.54,77.8,47.52,0.0
2020-12-26,154.54,77.8,47.51,0.0
2020-12-27,154.55,77.8,47.54,0.0
2020-12-28,154.56,77.8,47.56,0.0
2020-12-29,154.56,77.9,47.57,1.2
2020-12-30,154.56,77.9,47.57,0.1
2020-12-31,154.56,77.9,47.58,0.0
2021-01-01,154.57,77.9,47.6,0.0
2021-01-02,154.57,77.9,47.6,0.0
2021-01-03,154.57,77.9,47.6,0.0
2021-01-04,154.57,77.9,47.6,0.0
2021-01-05,154.58,78.0,47.63,0.0
2021-01-06,154.58,78.0,47.63,0.1
2021-01-07,154.58,78.0,47.63,0.0
2021-01-08,154.58,78.0,47.63,0.0
2021-01-09,154.59,78.0,47.65,10.0
2021-01-10,154.59,78.0,47.68,0.6
2021-01-11,154.6,78.1,47.7,0.0
2021-01-12,154.6,78.1,47.7,0.0
2021-01-13,154.61,78.1,47.73,0.0
2021-01-14,154.61,78.1,47.73,0.0
2021-01-15,154.61,78.1,47.74,0.0
2021-01-16,154.62,78.2,47.76,0.0
2021-01-17,154.62,78.2,47.77,0.0
2021-01-18,154.63,78.2,47.79,0.1
2021-01-19,154.63,78.2,47.79,0.1
2021-01-20,154.64,78.3,47.81,0.1
2021-01-21,154.64,78.3,47.83,0.0
2021-01-22,154.65,78.4,47.87,3.3
2021-01-23,154.66,78.4,47.9,0.0
2021-01-24,154.67,78.4,47.92,0.1
2021-01-25,154.68,78.5,47.95,0.1
2021-01-26,154.68,78.5,47.95,0.1
2021-01-27,154.69,78.5,47.98,2.2
2021-01-28,154.69,78.6,47.99,0.1
2021-01-29,154.7,78.6,48.02,0.2
2021-01-30,154.71,78.6,48.04,2.3
2021-01-31,154.71,78.6,48.05,0.7
2021-02-01,154.72,78.7,48.08,0.0
2021-02-02,154.72,78.7,48.08,0.0
2021-02-03,154.72,78.7,48.08,0.1
2021-02-04,154.72,78.7,48.1,0.5
2021-02-05,154.73,78.7,48.11,0.1
2021-02-06,154.73,78.7,48.12,0.0
2021-02-07,154.75,78.8,48.16,9.8
2021-02-08,154.75,78.9,48.18,3.0
2021-02-09,154.76,78.9,48.21,0.2
2021-02-10,154.76,78.9,48.21,0.0
2021-02-11,154.76,78.9,48.21,0.1
2021-02-12,154.76,78.9,48.22,1.8
2021-02-13,154.77,79.0,48.24,0.0
2021-02-14,154.77,79.0,48.26,3.1
2021-02-15,154.78,79.0,48.28,0.0
2021-02-16,154.79,79.1,48.32,0.0
2021-02-17,154.81,79.1,48.36,0.0
2021-02-18,154.77,79.0,48.25,0.0
2021-02-19,154.75,78.8,48.17,0.0
2021-02-20,154.75,78.9,48.19,0.0
2021-02-21,154.76,78.9,48.21,6.6
2021-02-22,154.82,79.2,48.41,17.7
2021-02-23,155.19,81.2,49.59,2.4
2021-02-24,155.4,82.3,50.28,0.0
2021-02-25,155.5,82.9,50.63,0.0
2021-02-26,155.57,83.2,50.85,0.0
2021-02-27,155.62,83.5,51.01,0.1
2021-02-28,155.65,83.7,51.12,0.0
2021-03-01,155.68,83.8,51.22,0.0
2021-03-02,155.7,84.0,51.3,0.0
2021-03-03,155.72,84.1,51.37,0.0
2021-03-04,155.74,84.2,51.44,0.0
2021-03-05,155.76,84.3,51.5,0.1
2021-03-06,155.78,84.4,51.56,0.1
2021-03-07,155.8,84.5,51.61,0.5
2021-03-08,155.81,84.6,51.67,0.3
2021-03-09,155.83,84.6,51.71,0.0
2021-03-10,155.84,84.7,51.75,0.0
2021-03-11,155.85,84.7,51.78,0.0
2021-03-12,155.86,84.8,51.83,2.1
2021-03-13,155.87,84.9,51.87,0.2
2021-03-14,155.88,84.9,51.89,0.0
2021-03-15,155.89,85.0,51.92,0.0
2021-03-16,155.73,84.1,51.38,0.0
2021-03-17,155.56,83.2,50.83,0.0
2021-03-18,155.57,83.2,50.85,0.0
2021-03-19,155.57,83.2,50.86,0.0
2021-03-20,155.57,83.2,50.86,0.0
2021-03-21,155.57,83.2,50.86,0.0
2021-03-22,155.57,83.2,50.86,0.0
2021-03-23,155.57,83.2,50.86,0.0
2021-03-24,155.58,83.3,50.89,0.0
2021-03-25,155.58,83.3,50.89,0.0
2021-03-26,155.58,83.3,50.9,0.0
2021-03-27,155.59,83.3,50.92,0.0
2021-03-28,155.59,83.3,50.92,0.0
2021-03-29,155.59,83.3,50.92,0.0
2021-03-30,155.58,83.3,50.9,0.0
2021-03-31,155.58,83.3,50.89,0.1
2021-04-01,155.59,83.3,50.92,0.1
2021-04-02,155.59,83.3,50.92,0.0
2021-04-03,155.59,83.3,50.92,0.0
2021-04-04,155.58,83.3,50.9,0.0
2021-04-05,155.57,83.2,50.86,0.0
2021-04-06,155.57,83.2,50.86,0.0
2021-04-07,155.56,83.2,50.81,0.0
2021-04-08,155.55,83.1,50.78,0.0
2021-04-09,155.54,83.1,50.76,0.5
2021-04-10,155.53,83.0,50.72,0.9
2021-04-11,155.53,83.0,50.71,14.4
2021-04-12,155.53,83.0,50.72,0.1
2021-04-13,155.53,83.0,50.72,0.0
2021-04-14,155.52,83.0,50.69,0.0
2021-04-15,155.51,82.9,50.66,0.0
2021-04-16,155.5,82.9,50.64,0.0
2021-04-17,155.49,82.8,50.6,0.0
2021-04-18,155.48,82.7,50.55,0.0
2021-04-19,155.47,82.7,50.53,0.0
2021-04-20,155.46,82.6,50.5,0.0
2021-04-21,155.46,82.6,50.49,4.0
2021-04-22,155.46,82.6,50.49,0.0
2021-04-23,155.46,82.6,50.49,0.0
2021-04-24,155.45,82.6,50.46,0.0
2021-04-25,155.45,82.6,50.46,0.0
2021-04-26,155.44,82.5,50.43,11.9
2021-04-27,155.44,82.5,50.43,1.1
2021-04-28,155.44,82.5,50.43,2.2
2021-04-29,155.44,82.6,50.44,8.6
2021-04-30,155.46,82.7,50.51,10.5
2021-05-01,155.49,82.8,50.6,7.6
2021-05-02,155.54,83.1,50.77,2.1
2021-05-03,155.59,83.3,50.91,0.0
2021-05-04,155.62,83.5,51.02,0.0
2021-05-05,155.64,83.6,51.09,0.0
2021-05-06,155.65,83.7,51.13,0.0
2021-05-07,155.66,83.7,51.16,0.0
2021-05-08,155.67,83.8,51.19,0.0
2021-05-09,155.67,83.8,51.2,2.4
2021-05-10,155.68,83.8,51.23,5.6
2021-05-11,155.69,83.9,51.25,14.5
2021-05-12,155.71,84.0,51.33,3.3
2021-05-13,155.72,84.1,51.37,0.0
2021-05-14,155.73,84.1,51.4,0.0
2021-05-15,155.73,84.1,51.4,0.0
2021-05-16,155.73,84.1,51.41,3.3
2021-05-17,155.74,84.2,51.42,0.0
2021-05-18,155.74,84.2,51.44,1.2
2021-05-19,155.74,84.2,51.43,0.1
2021-05-20,155.74,84.2,51.42,0.0
2021-05-21,155.73,84.1,51.4,0.0
2021-05-22,155.73,84.1,51.39,0.0
2021-05-23,155.72,84.0,51.34,0.0
2021-05-24,155.71,84.0,51.34,0.2
2021-05-25,155.7,84.0,51.3,0.0
2021-05-26,155.69,83.9,51.27,0.5
2021-05-27,155.68,83.9,51.24,0.0
2021-05-28,155.67,83.8,51.2,0.0
2021-05-29,155.66,83.7,51.14,3.4
2021-05-30,155.65,83.6,51.11,5.2
2021-05-31,155.64,83.6,51.1,0.2
2021-06-01,155.63,83.6,51.07,5.2
2021-06-02,155.62,83.5,51.03,0.0
2021-06-03,155.61,83.5,50.99,0.0
2021-06-04,155.59,83.4,50.94,0.1
2021-06-05,155.58,83.3,50.88,0.0
2021-06-06,155.56,83.2,50.82,0.0
2021-06-07,155.54,83.1,50.77,0.0
2021-06-08,155.51,82.9,50.66,0.0
2021-06-09,155.45,82.6,50.45,0.0
2021-06-10,155.37,82.2,50.2,0.0
2021-06-11,155.28,81.6,49.89,0.0
2021-06-12,155.17,81.1,49.55,0.0
2021-06-13,155.06,80.5,49.17,0.0
2021-06-14,154.94,79.9,48.8,0.0
2021-06-15,154.82,79.2,48.41,0.0
2021-06-16,154.7,78.6,48.01,0.0
2021-06-17,154.57,77.9,47.6,0.1
2021-06-18,154.44,77.3,47.2,0.0
2021-06-19,154.32,76.6,46.8,0.0
2021-06-20,154.19,76.0,46.42,5.1
2021-06-21,154.06,75.3,46.0,0.0
2021-06-22,153.92,74.6,45.57,0.0
2021-06-23,153.79,73.9,45.18,1.0
2021-06-24,153.68,73.4,44.84,0.0
2021-06-25,153.57,72.8,44.49,0.0
2021-06-26,153.45,72.3,44.15,0.0
2021-06-27,153.34,71.7,43.8,0.0
2021-06-28,153.22,71.1,43.45,0.0
2021-06-29,153.1,70.5,43.09,0.0
2021-06-30,152.97,69.9,42.72,0.0
2021-07-01,152.86,69.4,42.4,0.0
2021-07-02,152.77,68.9,42.12,0.0
2021-07-03,152.67,68.5,41.84,0.0
2021-07-04,152.57,68.0,41.56,0.0
2021-07-05,152.45,67.5,41.24,0.0
2021-07-06,152.34,67.0,40.92,0.5
2021-07-07,152.23,66.5,40.61,0.3
2021-07-08,152.1,65.9,40.26,0.0
2021-07-09,151.98,65.3,39.92,0.0
2021-07-10,151.86,64.8,39.6,0.0
2021-07-11,151.75,64.3,39.3,0.2
2021-07-12,151.63,63.8,38.97,1.4
2021-07-13,151.5,63.2,38.63,0.0
2021-07-14,151.39,62.7,38.31,0.0
2021-07-15,151.26,62.2,37.98,0.0
2021-07-16,151.13,61.6,37.64,0.0
2021-07-17,151.01,61.1,37.31,0.0
2021-07-18,150.89,60.6,37.01,0.0
2021-07-19,150.78,60.1,36.7,0.0
2021-07-20,150.65,59.5,36.36,13.6
2021-07-21,150.53,59.0,36.06,0.0
2021-07-22,150.41,58.5,35.74,0.0
2021-07-23,150.26,57.9,35.38,0.0
2021-07-24,150.12,57.3,35.02,0.0
2021-07-25,150.0,56.8,34.7,0.0
2021-07-26,149.86,56.2,34.37,1.7
2021-07-27,149.73,55.7,34.04,0.0
2021-07-28,149.58,55.1,33.67,0.0
2021-07-29,149.44,54.5,33.32,0.0
2021-07-30,149.31,54.0,32.99,0.0
2021-07-31,149.17,53.5,32.66,5.6
2021-08-01,149.05,53.0,32.38,0.5
2021-08-02,148.93,52.5,32.08,0.0
2021-08-03,148.81,52.0,31.8,0.2
2021-08-04,148.7,51.6,31.52,4.4
2021-08-05,148.58,51.2,31.26,0.0
2021-08-06,148.47,50.7,30.99,0.0
2021-08-07,148.35,50.3,30.71,0.0
2021-08-08,148.23,49.8,30.42,0.0
2021-08-09,148.11,49.3,30.14,0.0
2021-08-10,147.98,48.8,29.84,0.0
2021-08-11,147.84,48.3,29.53,0.0
2021-08-12,147.71,47.8,29.23,0.1
2021-08-13,147.58,47.4,28.94,0.0
2021-08-14,147.46,46.9,28.66,1.8
2021-08-15,147.33,46.5,28.39,0.0
2021-08-16,147.21,46.0,28.11,0.0
2021-08-17,147.12,45.7,27.91,0.0
2021-08-18,147.03,45.3,27.71,0.0
2021-08-19,146.94,45.0,27.52,0.0
2021-08-20,146.85,44.7,27.32,0.0
2021-08-21,146.76,44.4,27.12,0.3
2021-08-22,146.68,44.1,26.94,0.0
2021-08-23,146.58,43.8,26.75,0.0
2021-08-24,146.5,43.5,26.56,0.0
2021-08-25,146.41,43.2,26.38,0.0
2021-08-26,146.33,42.9,26.21,0.0
2021-08-27,146.25,42.6,26.05,0.0
2021-08-28,146.18,42.4,25.89,0.0
2021-08-29,146.11,42.1,25.75,0.0
2021-08-30,146.04,41.9,25.61,0.0
2021-08-31,145.98,41.7,25.49,0.1
2021-09-01,145.93,41.5,25.38,0.0
2021-09-02,145.89,41.4,25.29,0.3
2021-09-03,145.85,41.3,25.23,11.0
2021-09-04,145.84,41.2,25.19,0.0
2021-09-05,145.8,41.1,25.13,0.0
2021-09-06,145.77,41.0,25.05,0.0
2021-09-07,145.72,40.9,24.96,0.0
2021-09-08,145.68,40.7,24.88,0.0
2021-09-09,145.68,40.7,24.87,22.3
2021-09-10,145.66,40.7,24.84,5.8
2021-09-11,145.65,40.6,24.82,0.0
2021-09-12,145.63,40.6,24.78,0.0
2021-09-13,145.61,40.5,24.74,0.0
2021-09-14,145.59,40.4,24.69,0.0
2021-09-15,145.56,40.3,24.65,0.0
2021-09-16,145.56,40.3,24.64,15.0
2021-09-17,145.57,40.3,24.65,7.0
2021-09-18,145.57,40.4,24.66,20.2
2021-09-19,145.59,40.4,24.69,0.0
2021-09-20,145.59,40.4,24.69,1.3
2021-09-21,145.58,40.4,24.67,0.0
2021-09-22,145.57,40.3,24.65,0.0
2021-09-23,145.55,40.3,24.61,0.0
2021-09-24,145.53,40.2,24.58,0.0
2021-09-25,145.51,40.2,24.54,0.0
2021-09-26,145.49,40.1,24.49,0.0
2021-09-27,145.47,40.0,24.46,0.0
2021-09-28,145.45,40.0,24.42,0.0
2021-09-29,145.43,39.9,24.37,0.0
2021-09-30,145.41,39.9,24.35,0.0
2021-10-01,145.4,39.8,24.32,0.0
2021-10-02,145.37,39.7,24.27,0.0
2021-10-03,145.36,39.7,24.24,0.0
2021-10-04,145.34,39.6,24.21,1.7
2021-10-05,145.34,39.6,24.2,0.0
2021-10-06,145.31,39.5,24.15,0.0
2021-10-07,145.3,39.5,24.13,0.0
2021-10-08,145.28,39.4,24.09,0.0
2021-10-09,145.27,39.4,24.06,0.0
2021-10-10,145.25,39.3,24.02,0.0
2021-10-11,145.22,39.2,23.98,0.0
2021-10-12,145.21,39.2,23.95,0.0
2021-10-13,145.19,39.2,23.92,0.0
2021-10-14,145.18,39.1,23.89,0.0
2021-10-15,145.15,39.0,23.84,0.0
2021-10-16,145.14,39.0,23.82,0.0
2021-10-17,145.12,38.9,23.78,0.0
2021-10-18,145.09,38.8,23.72,0.0
2021-10-19,145.08,38.8,23.69,0.0
2021-10-20,145.07,38.7,23.67,0.0
2021-10-21,145.05,38.7,23.64,0.0
2021-10-22,145.04,38.6,23.61,0.0
2021-10-23,145.03,38.6,23.6,0.0
2021-10-24,145.0,38.5,23.54,0.0
2021-10-25,144.99,38.5,23.53,0.0
2021-10-26,144.96,38.4,23.47,0.0
2021-10-27,144.95,38.4,23.46,0.0
2021-10-28,144.92,38.3,23.4,0.0
2021-10-29,144.92,38.3,23.39,0.2
2021-10-30,144.91,38.2,23.37,0.0
2021-10-31,144.89,38.2,23.33,0.0
2021-11-01,144.87,38.1,23.3,4.4
2021-11-02,144.87,38.1,23.3,0.0
2021-11-03,144.84,38.1,23.25,0.1
2021-11-04,144.83,38.0,23.22,0.0
2021-11-05,144.8,37.9,23.17,0.0
2021-11-06,144.79,37.9,23.15,0.0
2021-11-07,144.76,37.8,23.09,0.0
2021-11-08,144.74,37.7,23.05,0.0
2021-11-09,144.72,37.7,23.01,0.0
2021-11-10,144.71,37.6,23.0,13.3
2021-11-11,144.82,38.0,23.2,56.3
2021-11-12,145.07,38.7,23.67,2.8
2021-11-13,145.15,39.0,23.83,0.0
2021-11-14,145.18,39.1,23.9,0.0
2021-11-15,145.19,39.1,23.91,0.3
2021-11-16,145.2,39.2,23.92,0.0
2021-11-17,145.2,39.2,23.93,0.0
2021-11-18,145.18,39.1,23.9,0.0
2021-11-19,145.19,39.1,23.9,0.0
2021-11-20,145.16,39.0,23.85,0.1
2021-11-21,145.16,39.0,23.85,0.0
2021-11-22,145.16,39.0,23.85,0.0
2021-11-23,145.17,39.1,23.87,32.0
2021-11-24,145.26,39.4,24.05,35.3
2021-11-25,145.59,40.4,24.7,0.1
2021-11-26,145.76,41.0,25.04,0.1
2021-11-27,145.83,41.2,25.18,0.7
2021-11-28,145.87,41.4,25.27,0.0
2021-11-29,145.88,41.4,25.28,0.0
2021-11-30,145.91,41.5,25.34,0.0
2021-12-01,145.91,41.5,25.35,0.2
2021-12-02,145.92,41.5,25.36,0.0
2021-12-03,145.92,41.5,25.36,0.0
2021-12-04,145.92,41.5,25.36,0.0
2021-12-05,145.92,41.5,25.36,0.0
2021-12-06,145.92,41.5,25.36,0.0
2021-12-07,145.92,41.5,25.36,0.0
2021-12-08,145.92,41.5,25.36,0.9
2021-12-09,145.92,41.5,25.36,0.8
2021-12-10,145.92,41.5,25.37,13.7
2021-12-11,145.95,41.6,25.42,0.9
2021-12-12,145.97,41.7,25.46,0.0
2021-12-13,145.99,41.7,25.51,0.0
2021-12-14,145.99,41.8,25.51,0.0
2021-12-15,146.0,41.8,25.52,0.1
2021-12-16,146.0,41.8,25.53,0.1
2021-12-17,146.0,41.8,25.53,0.1
2021-12-18,146.0,41.8,25.53,0.2
2021-12-19,146.0,41.8,25.53,0.1
2021-12-20,146.0,41.8,25.53,0.2
2021-12-21,146.0,41.8,25.53,0.1
2021-12-22,146.0,41.8,25.53,0.0
2021-12-23,146.0,41.8,25.53,0.0
2021-12-24,146.0,41.8,25.53,0.2
2021-12-25,146.0,41.8,25.53,0.1
2021-12-26,146.0,41.8,25.53,0.0
2021-12-27,146.0,41.8,25.53,0.1
2021-12-28,146.0,41.8,25.53,0.1
2021-12-29,146.0,41.8,25.53,0.0
2021-12-30,145.99,41.8,25.51,0.0
2021-12-31,145.99,41.7,25.51,0.0
2022-01-01,145.99,41.7,25.5,0.1
2022-01-02,145.98,41.7,25.49,0.2
2022-01-03,145.98,41.7,25.49,0.0
2022-01-04,145.97,41.7,25.47,0.2
2022-01-05,145.96,41.6,25.45,0.0
2022-01-06,145.95,41.6,25.43,0.0
2022-01-07,145.95,41.6,25.42,0.0
2022-01-08,145.94,41.6,25.4,0.0
2022-01-09,145.92,41.5,25.37,0.8
2022-01-10,145.93,41.5,25.38,19.0
2022-01-11,145.94,41.6,25.41,0.0
2022-01-12,145.94,41.6,25.4,0.0
2022-01-13,145.94,41.6,25.4,0.0
2022-01-14,145.93,41.6,25.39,0.0
2022-01-15,145.93,41.5,25.38,0.0
2022-01-16,145.93,41.5,25.37,0.0
2022-01-17,145.92,41.5,25.36,0.0
2022-01-18,145.91,41.5,25.34,0.0
2022-01-19,145.91,41.5,25.33,0.1
2022-01-20,145.9,41.4,25.32,0.0
2022-01-21,145.89,41.4,25.31,0.0
2022-01-22,145.88,41.4,25.29,0.0
2022-01-23,145.88,41.4,25.28,0.0
2022-01-24,145.87,41.3,25.26,0.0
2022-01-25,145.87,41.3,25.26,0.0
2022-01-26,145.86,41.3,25.24,0.1
2022-01-27,145.85,41.3,25.22,0.0
2022-01-28,145.84,41.3,25.21,0.0
2022-01-29,145.83,41.2,25.19,0.0
2022-01-30,145.82,41.2,25.17,0.0
2022-01-31,145.8,41.1,25.13,0.0
2022-02-01,145.79,41.1,25.11,0.0
2022-02-02,145.79,41.1,25.1,0.0
2022-02-03,145.78,41.0,25.08,0.0
2022-02-04,145.77,41.0,25.07,0.0
2022-02-05,145.77,41.0,25.05,0.0
2022-02-06,145.76,41.0,25.03,0.0
2022-02-07,145.75,40.9,25.01,0.0
2022-02-08,145.74,40.9,25.0,0.0
2022-02-09,145.73,40.9,24.98,0.0
2022-02-10,145.73,40.9,24.97,0.0
2022-02-11,145.72,40.8,24.95,0.0
2022-02-12,145.71,40.8,24.93,0.0
2022-02-13,145.69,40.8,24.9,0.0
2022-02-14,145.68,40.7,24.89,2.3
2022-02-15,145.67,40.7,24.86,0.0
2022-02-16,145.66,40.7,24.84,1.1
2022-02-17,145.66,40.6,24.84,0.0
2022-02-18,145.65,40.6,24.82,0.1
2022-02-19,145.64,40.6,24.79,0.1
2022-02-20,145.62,40.5,24.75,0.0
